RowNumber,CustomerId,Surname,education,Geography,Gender,Age,Tenure,marital,IsActiveMember,EstimatedSalary,HasApp,HasLoan,HasInsurance,HasCrCard,NumOfProducts
7304,15568469,Buckley,secondary,Accra,Male,25,5,single,0,27862.58,0,0,1,1,2
7305,15764444,Pan,secondary,Accra,Male,25,5,married,1,87008.17,0,0,0,1,1
7306,15794204,Manna,primary,Accra,Male,25,5,married,1,27411.19,0,0,1,0,1
7307,15807546,Chinwendu,tertiary,Accra,Female,25,5,married,1,46395.21,1,0,1,1,3
7308,15782159,Ndubuagha,secondary,Accra,Male,25,5,married,1,194245.29,0,0,1,0,1
7309,15618703,White,secondary,Accra,Female,25,5,married,1,151317.27,0,0,0,0,0
7310,15793317,Hale,secondary,Accra,Female,25,5,single,0,118142.79,0,0,1,1,2
7311,15740487,Ross,secondary,Accra,Female,25,5,married,1,138700.75,0,0,1,0,1
7312,15722479,Ikenna,primary,Accra,Male,25,5,married,1,6035.51,0,0,1,1,2
7313,15688264,Nkemdilim,secondary,Accra,Female,25,5,single,1,41263.69,0,0,1,1,2
7314,15583067,McMillan,secondary,Accra,Female,25,5,married,1,63185.05,0,0,0,0,0
7315,15686670,Duke,secondary,Accra,Female,25,5,single,0,92536,0,0,0,0,0
7316,15593345,Bradbury,secondary,Accra,Female,25,5,single,1,158736.07,0,0,1,1,2
7317,15811690,Bayley,tertiary,Accra,Male,25,5,married,0,18633.4,1,0,1,1,3
7318,15734008,Bartlett,secondary,Accra,Male,25,5,divorced,0,71830.1,0,0,0,0,0
7319,15771856,Cremin,tertiary,Accra,Female,25,5,divorced,0,19525.65,1,0,1,0,2
7320,15762045,Gilchrist,tertiary,Accra,Female,25,5,single,1,110953.33,1,0,1,1,3
7321,15778142,Shih,secondary,Accra,Female,25,5,married,1,4466.21,0,0,0,1,1
7322,15689268,Fitzpatrick,secondary,Accra,Male,25,5,married,1,105818.51,0,0,1,1,2
7323,15721507,Pagan,secondary,Accra,Female,25,5,married,0,149558.83,0,0,1,1,2
7324,15750476,Hendrick,secondary,Accra,Male,25,5,married,0,4070.28,0,0,1,1,2
7325,15810723,Sanderson,primary,Accra,Female,25,5,single,0,132741.13,0,0,1,0,1
7326,15787229,Samsonova,tertiary,Accra,Female,25,5,married,0,61251.25,1,0,1,1,3
7327,15570508,Azubuike,secondary,Accra,Male,25,5,married,0,91347.76,0,0,0,1,1
7328,15617065,Pan,secondary,Accra,Male,25,5,married,0,171045.31,0,0,1,0,1
7329,15689786,Massie,secondary,Accra,Male,25,5,married,0,155850.4,0,0,1,0,1
7330,15648876,Sandover,secondary,Accra,Female,25,5,married,0,27380.99,0,0,0,1,1
7331,15802106,Craig,secondary,Accra,Male,25,5,married,0,154208.96,0,0,0,1,1
7332,15773869,Onwudiwe,tertiary,Accra,Male,25,5,married,1,93624.55,1,0,1,0,2
7333,15711635,Chu,tertiary,Accra,Female,25,5,married,0,64746.07,1,0,1,0,2
7334,15795527,Zetticci,secondary,Accra,Male,25,5,married,0,82815.93,0,0,1,1,2
7335,15759133,Vaguine,tertiary,Accra,Male,25,5,single,1,27308.58,1,0,1,1,3
7336,15679394,Owen,secondary,Accra,Female,25,5,married,1,104876.8,0,0,0,0,0
7337,15801072,Hurst,secondary,Accra,Female,25,5,divorced,0,151316.37,0,0,1,1,2
7338,15646082,Harding,secondary,Accra,Female,25,5,married,0,91817.38,0,0,0,0,0
7339,15796111,Smith,primary,Accra,Female,25,5,married,1,125311.17,0,0,0,0,0
7340,15670646,Moore,primary,Accra,Female,25,5,married,1,14868.94,0,0,0,0,0
7341,15578722,Bradley,secondary,Accra,Male,25,5,married,0,196112.45,0,0,1,0,1
7342,15815095,Burfitt,tertiary,Accra,Male,25,5,single,0,24093.4,1,0,1,0,2
7343,15730360,Mackenzie,primary,Accra,Male,25,5,married,1,66263.87,0,0,1,0,1
7344,15763194,Milanesi,tertiary,Accra,Male,25,5,divorced,1,100304.13,1,0,1,0,2
7345,15720725,Shubin,secondary,Accra,Male,25,5,single,0,167909.52,0,0,1,0,1
7346,15567834,Nieves,tertiary,Accra,Male,25,5,married,1,16246.59,1,0,1,0,2
7347,15720644,Martin,secondary,Accra,Male,25,5,divorced,0,103603.65,0,0,0,0,0
7348,15811742,Jen,unknown,Accra,Male,25,5,married,0,7680.23,0,0,0,0,0
7349,15813363,Woods,secondary,Accra,Male,25,5,married,0,95215.73,0,0,1,1,2
7350,15717629,Docherty,secondary,Accra,Male,25,5,married,1,148172.94,0,0,1,1,2
7351,15713160,Lin,secondary,Accra,Male,25,5,divorced,0,124382.9,0,0,0,1,1
7352,15568878,Cheng,secondary,Accra,Male,25,5,married,0,159311.46,0,0,0,1,1
7353,15809800,Korovina,secondary,Accra,Female,25,5,single,0,6787.48,0,0,0,1,1
7354,15736420,Macdonald,tertiary,Accra,Male,25,5,married,1,197297.77,1,0,1,0,2
7355,15757933,Hardy,secondary,Accra,Female,25,5,single,0,21556.95,0,0,0,1,1
7356,15623072,Shaw,unknown,Accra,Female,25,5,married,0,56518,0,0,0,0,0
7357,15683993,Knight,tertiary,Accra,Female,25,5,married,0,158840.99,1,0,1,1,3
7358,15570947,Bruny,primary,Accra,Female,25,5,married,1,126396.01,0,0,1,0,1
7359,15797767,Ikedinachukwu,secondary,Accra,Female,25,5,divorced,1,148087.88,0,0,0,0,0
7360,15731989,Moran,tertiary,Accra,Male,25,5,married,0,33701.5,1,0,1,1,3
7361,15591035,Macleod,secondary,Accra,Male,25,5,married,1,84622.37,0,0,1,1,2
7362,15586479,Yin,tertiary,Accra,Female,25,5,divorced,0,185580.89,1,0,1,1,3
7363,15605872,Felix,tertiary,Accra,Male,25,5,married,1,62768.8,1,0,1,0,2
7364,15666012,Rippey,secondary,Accra,Male,25,5,married,1,38829.11,0,0,0,0,0
7365,15641733,Mishina,secondary,Accra,Female,25,5,married,0,110748.88,0,0,1,0,1
7366,15593178,Graham,unknown,Accra,Female,25,5,single,1,54083.8,0,0,1,1,2
7367,15649183,Johnston,secondary,Accra,Female,25,5,single,1,88658.73,0,0,1,0,1
7368,15736399,Korovin,secondary,Accra,Male,25,5,single,0,177938.52,0,0,0,0,0
7369,15751137,Lei,secondary,Accra,Female,25,5,divorced,0,174235.06,0,0,1,1,2
7370,15757188,Chimaijem,secondary,Accra,Female,25,5,married,1,82696.84,0,0,1,1,2
7371,15726167,Scott,primary,Accra,Male,25,5,married,1,142415.97,0,0,1,1,2
7372,15624850,Grant,tertiary,Accra,Male,25,5,divorced,0,62811.03,1,0,1,1,3
7373,15717700,McIntyre,primary,Accra,Male,25,5,married,1,25339.29,0,0,0,0,0
7374,15716347,Griffin,tertiary,Accra,Male,25,5,married,1,176487.05,1,0,1,0,2
7375,15696287,Converse,tertiary,Accra,Female,25,5,married,1,49833.5,1,0,1,0,2
7376,15638871,Ch'ang,secondary,Accra,Male,25,5,single,1,55829.25,0,0,1,0,1
7377,15765093,Coates,primary,Accra,Male,25,5,married,1,155823.2,0,0,1,1,2
7378,15592999,Reid,tertiary,Accra,Female,25,5,married,1,60622.61,1,0,1,0,2
7379,15641715,Ts'ui,primary,Accra,Male,25,5,married,1,174196.68,0,0,0,0,0
7380,15607746,Belstead,primary,Accra,Female,25,5,divorced,1,56905.38,0,0,1,1,2
7381,15625311,Dickinson,secondary,Accra,Female,25,5,married,1,101178.85,0,0,1,0,1
7382,15573077,Nwora,tertiary,Accra,Female,25,5,married,1,73857.94,1,0,1,1,3
7383,15735106,Bishop,secondary,Accra,Male,25,5,married,0,102325.19,0,0,1,1,2
7384,15672912,Loggia,primary,Accra,Female,25,5,married,0,55356.39,0,0,1,0,1
7385,15589881,Rowe,tertiary,Accra,Female,25,5,single,1,131284.93,1,0,1,1,3
7386,15660144,Balashov,primary,Accra,Male,25,5,married,0,88080.43,0,0,0,0,0
7387,15664083,Ulyanova,secondary,Accra,Female,25,5,single,1,93266.01,0,0,1,0,1
7388,15690898,Bogolyubova,primary,Accra,Male,25,5,married,0,75562.47,0,0,1,1,2
7389,15808023,Remington,secondary,Accra,Female,25,5,married,1,153747.73,0,0,0,1,1
7390,15676909,Mishin,secondary,Accra,Female,25,5,single,0,163830.64,0,0,0,1,1
7391,15764922,Tu,tertiary,Accra,Male,25,5,married,0,103456.47,1,0,1,1,3
7392,15766734,Castiglione,primary,Accra,Male,25,5,married,0,95655.16,0,0,1,0,1
7393,15795079,Nnaife,tertiary,Accra,Male,25,5,married,1,138350.74,1,0,1,0,2
7394,15757434,Yang,tertiary,Accra,Male,25,5,married,0,31190.42,1,0,1,1,3
7395,15673747,Ayers,tertiary,Accra,Female,25,5,divorced,1,167553.06,1,0,1,1,3
7396,15808386,Cocci,secondary,Accra,Female,25,5,married,0,59604.45,0,0,1,0,1
7397,15603565,Mackenzie,primary,Accra,Female,25,5,divorced,0,162223.67,0,0,1,1,2
7398,15744044,Fiorentini,tertiary,Accra,Male,25,5,married,0,196549.85,1,0,1,0,2
7399,15577771,Akabueze,primary,Accra,Female,25,5,married,1,120373.84,0,0,0,1,1
7400,15769548,Hyde,secondary,Accra,Female,25,5,married,0,92149.64,0,0,1,1,2
7401,15802071,Levi,secondary,Accra,Male,25,5,married,1,178361.48,0,0,1,1,2
7402,15677395,Nwabugwu,tertiary,Accra,Female,25,5,single,0,170998.83,1,0,1,1,3
7403,15632010,Chia,secondary,Accra,Male,25,5,married,0,77216.48,0,0,1,1,2
7404,15779492,Trevisano,secondary,Accra,Male,25,5,divorced,0,121164.6,0,0,1,1,2
7405,15694677,Bennetts,tertiary,Accra,Male,25,5,married,1,141841.31,1,0,1,1,3
7406,15704315,Teng,secondary,Accra,Male,25,5,married,1,104000.06,0,0,1,0,1
7407,15742009,Hsueh,tertiary,Accra,Male,25,5,married,1,191419.32,1,0,1,1,3
7408,15766663,Mahmood,unknown,Accra,Male,25,5,married,0,28188.96,0,0,0,0,0
7409,15742297,Sinclair,primary,Accra,Male,25,5,married,1,60407.93,0,0,0,0,0
7410,15688059,Chin,secondary,Accra,Female,25,3,married,1,130489.37,0,0,0,0,0
7411,15752344,She,secondary,Accra,Male,25,5,married,0,193040.32,0,0,1,1,2
7412,15698749,He,tertiary,Accra,Female,25,5,single,0,109742.8,1,0,1,1,3
7413,15631693,Hill,secondary,Accra,Male,25,5,married,1,74760.32,0,0,1,1,2
7414,15604536,Vachon,tertiary,Accra,Female,25,5,married,1,61936.1,1,0,1,1,3
7415,15802869,Ball,secondary,Accra,Female,25,5,married,1,78650.95,0,0,1,1,2
7416,15635598,Hsieh,secondary,Accra,Male,25,5,married,0,168023.6,0,0,0,1,1
7417,15592326,Baker,primary,Accra,Male,25,5,divorced,1,5571.59,0,0,1,1,2
7418,15736533,Monaldo,primary,Accra,Female,25,5,married,0,118591.67,0,0,1,0,1
7419,15647191,Lucchesi,secondary,Accra,Male,25,5,married,0,7824.31,0,0,1,1,2
7420,15622507,Hamilton,secondary,Accra,Female,25,5,married,0,38153.19,0,0,1,1,2
7421,15765487,Kuo,secondary,Accra,Female,25,5,single,1,180829.99,0,0,0,1,1
7422,15646521,Fan,secondary,Accra,Female,25,5,single,1,143960.72,0,0,1,1,2
7423,15746258,Wright,secondary,Accra,Male,25,5,single,1,8788.35,0,0,0,1,1
7424,15692430,Milano,primary,Accra,Male,25,5,married,0,103557.85,0,0,1,1,2
7425,15625501,Wall,secondary,Accra,Male,25,5,married,0,147168.28,0,0,0,1,1
7426,15640521,Chidumaga,tertiary,Accra,Male,25,5,single,0,58844.84,1,0,1,1,3
7427,15790630,Olisaemeka,secondary,Accra,Female,25,5,married,0,18094.96,0,0,0,0,0
7428,15664720,Kovalyova,secondary,Accra,Male,25,5,divorced,0,162515.17,0,0,0,0,0
7429,15750055,Onio,secondary,Accra,Male,25,5,single,1,157921.25,0,0,1,0,1
7430,15644878,Hill,secondary,Accra,Female,25,5,single,0,68701.73,0,0,0,0,0
7431,15754578,Okeke,secondary,Accra,Female,25,5,single,0,186778.89,0,0,0,1,1
7432,15705379,Upjohn,tertiary,Accra,Male,25,5,single,0,66561.6,1,0,1,1,3
7433,15761047,H?,tertiary,Accra,Male,31,2,single,1,64831.36,1,0,1,0,2
7434,15671293,Marcus,secondary,Accra,Female,37,2,divorced,1,6589.16,0,0,1,1,2
7435,15687527,Yobachukwu,tertiary,Accra,Male,35,1,married,0,165370.66,1,0,1,1,3
7436,15647898,Russell,primary,Accra,Female,50,5,married,0,184758.17,0,0,1,1,2
7437,15671534,Hovell,tertiary,Accra,Female,57,6,single,0,13911.27,1,0,1,1,3
7438,15591248,Chukwumaobim,tertiary,Accra,Female,29,9,single,1,34857.46,1,0,1,1,3
7439,15676156,Boyle,tertiary,Accra,Female,32,4,married,0,156192.43,1,0,1,0,2
7440,15812918,Scott,secondary,Accra,Female,27,6,married,0,53874.67,0,0,0,1,1
7441,15604130,Johnstone,secondary,Accra,Female,47,6,single,0,100183.05,0,0,1,1,2
7442,15700549,Alvares,secondary,Accra,Male,54,5,married,1,4493.12,0,0,0,1,1
7443,15715519,McDavid,secondary,Accra,Male,36,5,married,0,130610.78,0,0,1,0,1
7444,15707042,Dellucci,secondary,Accra,Female,24,5,married,0,63340.65,0,0,1,0,1
7445,15605276,Brothers,secondary,Accra,Female,29,4,married,1,180066.59,0,0,1,1,2
7446,15630592,Sanders,secondary,Accra,Female,45,4,married,0,95273.73,0,0,0,0,0
7447,15636626,Morrison,tertiary,Accra,Male,35,3,married,1,53511.74,1,0,1,0,2
7448,15740411,Molle,secondary,Accra,Male,30,8,divorced,1,109685.61,0,0,0,1,1
7449,15593834,Genovese,secondary,Accra,Male,36,7,single,0,75664.56,0,0,1,1,2
7450,15804235,Zetticci,primary,Accra,Female,37,2,married,1,71972.95,0,0,1,1,2
7451,15679801,Hsueh,secondary,Accra,Female,39,5,married,1,23702.42,0,0,1,1,2
7452,15673907,Alexander,primary,Accra,Male,20,2,single,0,112572.02,0,0,0,0,0
7453,15636562,Muravyova,secondary,Accra,Male,44,8,married,0,62424.46,0,0,0,1,1
7454,15702571,Wright,primary,Accra,Female,35,1,married,1,131238.37,0,0,1,0,1
7455,15627365,Calabresi,tertiary,Accra,Male,46,0,married,1,184350.78,1,0,1,1,3
7456,15748499,Johnson,unknown,Accra,Male,33,4,divorced,1,13999.64,0,0,1,1,2
7457,15598614,Lucchesi,secondary,Accra,Male,20,2,single,0,168152.76,0,0,0,1,1
7458,15668889,Galgano,secondary,Accra,Female,43,2,single,0,35640.12,0,0,0,1,1
7459,15800049,Grigoryeva,secondary,Accra,Female,43,5,married,1,120088.17,0,0,1,0,1
7460,15583724,Raymond,primary,Accra,Female,29,4,married,1,74346.11,0,0,0,0,0
7461,15622083,Paterson,tertiary,Accra,Male,30,6,divorced,0,2955.46,1,0,1,0,2
7462,15645571,Genovese,secondary,Accra,Male,32,4,married,1,146504.35,0,0,1,1,2
7463,15598266,Martin,secondary,Accra,Male,40,9,married,1,149602.54,0,0,1,0,1
7464,15667934,Moretti,secondary,Accra,Male,36,0,single,0,53020.9,0,0,1,0,1
7465,15569682,Leckie,primary,Accra,Male,37,9,married,0,41788.25,0,0,1,1,2
7466,15772941,Lane,secondary,Accra,Male,30,3,married,1,74849.46,0,0,0,1,1
7467,15586174,Brodney,primary,Accra,Female,30,4,single,1,134417.31,0,0,0,0,0
7468,15803682,Angelo,secondary,Accra,Female,37,10,married,1,75837.58,0,0,0,1,1
7469,15627328,Millar,primary,Accra,Female,26,2,married,1,54869.54,0,0,1,1,2
7470,15717065,Balashov,unknown,Accra,Female,35,8,married,0,35356.46,0,0,1,1,2
7471,15602456,Afanasyev,tertiary,Accra,Female,47,4,single,1,122141.13,1,0,1,1,3
7472,15721569,Chialuka,secondary,Accra,Female,55,8,single,1,119439.66,0,0,1,1,2
7473,15573798,Yermolayev,secondary,Accra,Female,36,6,single,0,81999.53,0,0,0,1,1
7474,15638272,Tien,primary,Accra,Male,32,4,married,1,120594.85,0,0,1,0,1
7475,15799859,Lucchesi,secondary,Accra,Male,50,4,married,0,120770.75,0,0,0,0,0
7476,15599152,Lai,secondary,Accra,Male,31,1,married,0,134790.74,0,0,1,0,1
7477,15737909,Bates,secondary,Accra,Male,44,2,married,0,100137.7,0,0,0,1,1
7478,15646190,Saunders,secondary,Accra,Female,56,0,married,0,158325.87,0,0,0,1,1
7479,15711249,Chukwuemeka,secondary,Accra,Male,22,2,single,0,70007.67,0,0,0,1,1
7480,15671987,Meagher,primary,Accra,Male,35,8,married,0,88659.07,0,0,1,0,1
7481,15812766,Golubeva,secondary,Accra,Male,40,6,married,0,190889.13,0,0,1,0,1
7482,15778589,Collier,primary,Accra,Male,34,7,single,1,56646.28,0,0,0,0,0
7483,15750104,Chan,secondary,Accra,Male,43,5,married,0,32999.1,0,0,1,1,2
7484,15784526,Chen,secondary,Accra,Male,44,5,divorced,1,178235.37,0,0,0,1,1
7485,15646563,Wright,secondary,Accra,Female,35,9,single,1,25448.31,0,0,0,0,0
7486,15744423,Cocci,tertiary,Accra,Male,32,5,married,0,84871.99,1,0,1,1,3
7487,15593694,Williams,secondary,Accra,Male,49,8,married,0,157822.54,0,0,1,1,2
7488,15785367,McGuffog,secondary,Accra,Female,56,4,single,0,84383.22,0,0,0,0,0
7489,15687765,Chukwujamuike,secondary,Accra,Female,42,4,married,0,119216.46,0,0,0,1,1
7490,15789014,Scott,secondary,Accra,Female,26,6,married,0,82547.01,0,0,1,0,1
7491,15703177,Bell,secondary,Accra,Female,35,2,married,1,86764.46,0,0,0,0,0
7492,15660263,Olisaemeka,secondary,Accra,Male,40,4,single,0,197372.13,0,0,1,1,2
7493,15776545,Napolitani,secondary,Accra,Male,28,10,single,1,82872.64,0,0,0,1,1
7494,15683276,Sargood,tertiary,Accra,Female,37,10,married,1,129563.86,1,0,1,0,2
7495,15599272,Harrington,secondary,Accra,Female,36,1,single,1,135388.89,0,0,1,0,1
7496,15589541,Sutherland,secondary,Accra,Female,27,2,married,1,4497.55,0,0,1,1,2
7497,15608804,Allan,primary,Accra,Male,49,8,married,1,67885.37,0,0,0,0,0
7498,15645820,Folliero,primary,Accra,Male,27,7,married,0,111471.55,0,0,1,0,1
7499,15659031,Mordvinova,secondary,Accra,Female,36,8,married,1,134407.93,0,0,0,1,1
7500,15790113,Schofield,secondary,Accra,Female,71,6,divorced,0,108258.22,0,0,0,1,1
7501,15652289,Williams,tertiary,Accra,Male,47,4,single,0,197528.62,1,0,1,1,3
7502,15605341,Baird,tertiary,Accra,Female,58,8,single,1,139761.25,1,0,1,1,3
7503,15697844,Whitehouse,primary,Accra,Female,32,10,married,0,136119.96,0,0,0,0,0
7504,15652048,Thompson,primary,Accra,Male,44,7,single,1,197812.16,0,0,1,1,2
7505,15587038,Ogochukwu,primary,Accra,Female,32,2,married,1,51972.92,0,0,0,1,1
7506,15660528,Niu,tertiary,Accra,Male,27,4,single,0,99341.87,1,0,1,0,2
7507,15700300,Okoli,secondary,Accra,Female,44,4,married,1,171345.02,0,0,0,1,1
7508,15642001,Lorenzen,secondary,Accra,Male,44,9,married,0,119056.68,0,0,1,0,1
7509,15580366,Okechukwu,tertiary,Accra,Male,54,4,single,1,172601.62,1,0,1,1,3
7510,15657228,Anderson,secondary,Accra,Male,37,9,married,1,104936.88,0,0,0,1,1
7511,15729377,Ku,primary,Accra,Male,36,1,married,1,159044.1,0,0,0,1,1
7512,15686913,Kung,primary,Accra,Male,38,0,married,0,83263.06,0,0,0,1,1
7513,15631267,Lu,unknown,Accra,Male,50,6,married,1,130910.78,0,0,1,0,1
7514,15632275,Trevisano,tertiary,Accra,Male,29,2,married,0,126336.72,1,0,1,1,3
7515,15715907,Onwubiko,secondary,Accra,Male,64,9,married,0,27980.8,0,0,1,0,1
7516,15764841,Vidler,tertiary,Accra,Female,35,0,single,1,47880.71,1,0,1,0,2
7517,15748649,Shen,secondary,Accra,Male,40,8,divorced,0,73882.49,0,0,0,0,0
7518,15771409,McGregor,secondary,Accra,Male,58,7,married,0,162960.05,0,0,0,0,0
7519,15779207,Nnamdi,secondary,Accra,Male,30,2,married,1,68807.47,0,0,0,1,1
7520,15814116,Castiglione,primary,Accra,Female,42,7,married,0,144039.05,0,0,0,0,0
7521,15665087,Bergamaschi,unknown,Accra,Female,26,8,married,1,151192.18,0,0,0,0,0
7522,15611189,Allingham,secondary,Accra,Male,43,1,married,0,120225.62,0,0,1,0,1
7523,15729718,Stelzer,primary,Accra,Male,41,6,married,0,56118.81,0,0,1,1,2
7524,15733602,Rubin,secondary,Accra,Female,72,2,married,1,130853.03,0,0,0,1,1
7525,15620103,Ho,secondary,Accra,Female,40,8,single,1,185156.94,0,0,1,1,2
7526,15770406,Watson,primary,Accra,Male,35,9,married,1,35671.45,0,0,0,1,1
7527,15800554,Perry,secondary,Accra,Female,81,1,married,1,59568.24,0,0,1,0,1
7528,15611409,Sun,primary,Accra,Male,35,0,married,0,139911.58,0,0,1,0,1
7529,15646535,Harrell,secondary,Accra,Male,46,5,married,0,56770.76,0,0,0,1,1
7530,15575430,Robson,tertiary,Accra,Female,33,1,married,1,157564.75,1,0,1,1,3
7531,15711299,Wilson,secondary,Accra,Female,52,8,married,1,131473.31,0,0,1,1,2
7532,15642063,Kelechi,secondary,Accra,Male,40,6,divorced,0,90424.09,0,0,0,0,0
7533,15706602,Bates,primary,Accra,Female,33,1,married,1,156660.21,0,0,0,0,0
7534,15592773,Eberegbulam,tertiary,Accra,Female,51,0,divorced,0,88372.69,1,0,1,1,3
7535,15786539,Olisaemeka,tertiary,Accra,Male,32,1,married,1,46200.71,1,0,1,0,2
7536,15737542,Davey,primary,Accra,Female,36,10,divorced,0,160548.12,0,0,0,1,1
7537,15590234,De Luca,primary,Accra,Female,42,1,married,0,1262.83,0,0,1,0,1
7538,15773776,Ho,secondary,Accra,Female,38,6,married,1,188639.28,0,0,1,1,2
7539,15728082,Vasiliev,secondary,Accra,Male,28,6,married,0,14665.28,0,0,0,0,0
7540,15609987,Smith,secondary,Accra,Male,42,2,married,0,156868.21,0,0,0,0,0
7541,15735330,Sung,primary,Accra,Male,37,1,married,0,30461.55,0,0,0,0,0
7542,15649430,White,tertiary,Accra,Male,28,4,married,1,123885.88,1,0,1,1,3
7543,15768777,Wang,tertiary,Accra,Female,34,4,single,1,60688.38,1,0,1,0,2
7544,15777893,Davide,tertiary,Accra,Male,43,1,single,0,21785.91,1,0,1,0,2
7545,15791326,Nnamdi,secondary,Accra,Male,34,3,single,0,188135.69,0,0,0,0,0
7546,15615176,Welsh,secondary,Accra,Male,26,7,single,0,154364.66,0,0,0,1,1
7547,15735221,Sousa,secondary,Accra,Female,42,10,single,0,61312.15,0,0,0,0,0
7548,15617991,Andrews,primary,Accra,Male,29,4,married,1,47454.93,0,0,0,1,1
7549,15658504,Chiawuotu,secondary,Accra,Female,62,9,married,1,121102.9,0,0,0,0,0
7550,15785705,Thomson,primary,Accra,Female,44,10,divorced,0,137419.87,0,0,1,0,1
7551,15801817,Carpenter,unknown,Accra,Female,38,7,married,1,157664.02,0,0,0,0,0
7552,15752578,Yefimova,secondary,Accra,Female,37,2,single,0,148689.65,0,0,1,0,1
7553,15781574,Ma,secondary,Accra,Male,76,9,single,1,39789.62,0,0,0,0,0
7554,15792107,Black,secondary,Accra,Female,35,8,single,1,165162.4,0,0,0,0,0
7555,15569917,Obijiaku,secondary,Accra,Male,30,6,single,0,137674.55,0,0,0,1,1
7556,15721504,King,secondary,Accra,Male,41,3,single,0,101371.72,0,0,1,0,1
7557,15757306,Miller,secondary,Accra,Male,49,3,married,1,65066.48,0,0,0,1,1
7558,15647295,Chin,secondary,Accra,Male,34,9,married,0,107876.91,0,0,1,1,2
7559,15642098,Cox,primary,Accra,Female,36,0,divorced,0,111180.3,0,0,0,0,0
7560,15696120,Wallace,tertiary,Accra,Female,30,2,married,0,115650.63,1,0,1,0,2
7561,15675176,Price,secondary,Accra,Male,51,6,single,1,165035.17,0,0,0,0,0
7562,15700046,Yuan,secondary,Accra,Male,41,4,single,0,193746.55,0,0,1,0,1
7563,15782089,Mullen,tertiary,Accra,Male,33,6,married,0,58458.26,1,0,1,0,2
7564,15706394,Howell,tertiary,Accra,Male,53,7,married,1,52332.85,1,0,1,1,3
7565,15759387,McIntosh,tertiary,Accra,Male,38,1,divorced,1,75959.1,1,0,1,1,3
7566,15623369,Clifton,primary,Accra,Male,52,10,single,0,123.07,0,0,0,1,1
7567,15732943,Okwuoma,secondary,Accra,Male,36,4,married,0,167066.95,0,0,0,1,1
7568,15750545,Chidiebere,unknown,Accra,Male,44,5,divorced,0,117572.59,0,0,0,0,0
7569,15809909,Fan,secondary,Accra,Female,54,4,divorced,1,7166.71,0,0,1,1,2
7570,15642448,Onyemauchechukwu,tertiary,Accra,Male,28,8,divorced,1,137173.39,1,0,1,0,2
7571,15791944,Harker,primary,Accra,Male,32,7,married,0,116442.42,0,0,1,1,2
7572,15768342,Bolton,tertiary,Accra,Male,52,8,married,1,32421.32,1,0,1,0,2
7573,15567919,Lazarev,primary,Accra,Male,37,8,divorced,1,104665.79,0,0,1,0,1
7574,15674750,Alexeyeva,tertiary,Accra,Female,37,8,single,0,44215.86,1,0,1,0,2
7575,15778345,Stevens,secondary,Accra,Female,33,1,married,0,20164.47,0,0,1,0,1
7576,15687634,Glover,tertiary,Accra,Male,49,5,married,1,26691.31,1,0,1,1,3
7577,15666096,Ibekwe,secondary,Accra,Male,27,4,married,1,107955.67,0,0,0,1,1
7578,15581700,Paterson,primary,Accra,Male,43,3,married,1,150048.37,0,0,0,0,0
7579,15656417,Marsh,primary,Accra,Female,39,1,married,0,192255.15,0,0,1,1,2
7580,15649101,Reeves,primary,Accra,Male,40,10,married,0,173245.68,0,0,0,1,1
7581,15781975,Rees,secondary,Accra,Male,34,3,single,1,121457.88,0,0,0,1,1
